date,spx_price,spx_vol,vix,cor1m
2021-10-07,4399.76,513804708.0,19.54,30.59
2021-10-06,4363.55,560551489.0,21.0,33.0
2021-10-05,4345.72,544456116.0,21.3,33.82
2021-10-04,4300.46,694916561.0,22.96,34.84
2021-10-01,4357.04,599123734.0,21.15,32.35
2021-09-30,4307.54,708255694.0,23.14,39.98
2021-09-29,4359.46,510256048.0,22.56,38.18
2021-09-28,4352.63,660042766.0,23.25,38.09
2021-09-27,4443.11,533785390.0,18.76,26.9
2021-09-24,4455.48,447148826.0,17.75,27.33
2021-09-23,4448.98,492031305.0,18.63,32.98
2021-09-22,4395.64,546603328.0,20.87,40.33
2021-09-21,4354.19,524522424.0,24.36,47.55
2021-09-20,4357.73,714928170.0,25.71,44.67
2021-09-17,4432.99,1807659453.0,20.81,37.55
2021-09-16,4473.75,531399515.0,18.69,34.18
2021-09-15,4480.7,609921417.0,18.18,32.41
2021-09-14,4443.05,530129919.0,19.46,37.65
2021-09-13,4468.73,545226229.0,19.37,34.17
2021-09-10,4458.58,490385730.0,20.95,37.72
2021-09-09,4493.28,463557761.0,18.8,33.21
2021-09-08,4514.07,467052491.0,17.96,27.64
2021-09-07,4520.03,484895707.0,18.14,29.88
2021-09-03,4535.43,414286332.0,16.41,23.6
2021-09-02,4536.95,463547522.0,16.41,25.11
2021-09-01,4524.09,479401081.0,16.11,25.6
2021-08-31,4522.68,715483274.0,16.48,24.84
2021-08-30,4528.79,416021103.0,16.19,24.02
2021-08-27,4509.37,432333069.0,16.39,24.77
2021-08-26,4470.0,417989422.0,18.84,32.79
2021-08-25,4496.19,491850140.0,16.79,25.18
2021-08-24,4486.23,431883781.0,17.22,29.91
2021-08-23,4479.53,475010295.0,17.15,26.08
2021-08-20,4441.67,525313553.0,18.56,27.89
2021-08-19,4405.8,542963221.0,21.67,40.35
2021-08-18,4400.27,481865285.0,21.57,38.93
2021-08-17,4448.08,471396876.0,17.91,26.25
2021-08-16,4479.71,462926327.0,16.12,22.81
2021-08-13,4468.0,375816906.0,15.45,21.8
2021-08-12,4460.83,424463082.0,15.59,23.86
2021-08-11,4447.7,474514076.0,16.06,25.32
2021-08-10,4436.75,463044810.0,16.79,27.51
2021-08-09,4432.35,445844768.0,16.72,26.69
2021-08-06,4436.52,475578819.0,16.15,25.28
2021-08-05,4429.1,488983014.0,17.28,29.13
2021-08-04,4402.66,577170883.0,17.97,28.92
2021-08-03,4423.15,559292059.0,18.04,28.93
2021-08-02,4387.16,505090822.0,19.46,35.69
2021-07-30,4395.26,704783647.0,18.24,30.2
2021-07-29,4419.15,491758905.0,17.7,26.08
2021-07-28,4400.64,533657992.0,18.31,24.91
2021-07-27,4401.46,531510830.0,19.36,22.65
2021-07-26,4422.3,497708180.0,17.58,18.59
2021-07-23,4411.79,443919175.0,17.2,17.37
2021-07-22,4367.48,457945741.0,17.69,21.77
2021-07-21,4358.69,558817185.0,17.91,21.35
2021-07-20,4323.06,692840006.0,19.73,26.31
2021-07-19,4258.49,724701580.0,22.5,31.79
2021-07-16,4327.16,587319408.0,18.45,23.51
2021-07-15,4360.03,514704177.0,17.01,19.43
2021-07-14,4374.3,526771628.0,16.33,17.13
2021-07-13,4369.21,447201119.0,17.12,18.92
2021-07-12,4384.63,480701619.0,16.17,14.65
2021-07-09,4369.55,517859179.0,16.18,13.29
2021-07-08,4320.82,562095212.0,19.0,22.72
2021-07-07,4358.13,518731259.0,16.2,14.58
2021-07-06,4343.54,579836362.0,16.44,14.42
2021-07-02,4352.34,433797296.0,15.07,13.41
2021-07-01,4319.94,491252688.0,15.48,14.68
2021-06-30,4297.5,586723611.0,15.83,14.42
2021-06-29,4291.8,464266876.0,16.02,15.71
2021-06-28,4290.61,534470535.0,15.76,14.96
2021-06-25,4280.7,1020842135.0,15.62,16.11
2021-06-24,4266.49,488899252.0,15.97,20.14
2021-06-23,4241.84,476502799.0,16.32,22.65
2021-06-22,4246.44,518151273.0,16.66,23.43
2021-06-21,4224.79,585617106.0,17.89,27.69
2021-06-18,4166.45,1602813284.0,20.7,36.99
2021-06-17,4221.86,692607231.0,17.75,29.26
2021-06-16,4223.7,608208040.0,18.15,30.41
2021-06-15,4246.59,496016796.0,17.02,27.46
2021-06-14,4255.15,502609179.0,16.39,25.09
2021-06-11,4247.44,466454827.0,15.65,23.73
2021-06-10,4239.18,514102430.0,16.1,25.23
2021-06-09,4219.55,490279644.0,17.89,30.27
2021-06-08,4227.26,582092984.0,17.07,27.01
2021-06-07,4226.52,467143647.0,16.42,23.94
2021-06-04,4229.89,465931759.0,16.42,25.22
2021-06-03,4192.85,560056029.0,18.04,29.7
2021-06-02,4208.12,552370467.0,17.48,27.69
2021-06-01,4202.04,556072392.0,17.9,29.29
2021-05-28,4204.11,583005905.0,16.76,26.26
2021-05-27,4200.88,1294689893.0,16.74,26.98
2021-05-26,4195.99,565352447.0,17.36,30.58
2021-05-25,4188.13,536415469.0,18.84,33.58
2021-05-24,4197.05,491196272.0,18.4,31.34
2021-05-21,4155.86,661555886.0,20.15,34.71
2021-05-20,4159.12,570286974.0,20.67,37.45
2021-05-19,4115.68,669726651.0,22.18,38.13
2021-05-18,4127.83,582592424.0,21.34,39.23
2021-05-17,4163.29,571758354.0,19.72,32.36
2021-05-14,4173.85,501702759.0,18.81,30.12
2021-05-13,4112.5,574425439.0,23.13,40.6
2021-05-12,4063.04,652754704.0,27.59,47.2
2021-05-11,4152.1,601429054.0,21.84,38.25
2021-05-10,4188.43,627898357.0,19.66,30.38
2021-05-07,4232.6,541938360.0,16.69,25.63
2021-05-06,4201.62,601702899.0,18.39,29.77
2021-05-05,4167.59,574161146.0,19.15,33.17
2021-05-04,4164.66,647398683.0,19.48,33.36
2021-05-03,4192.66,574622074.0,18.31,30.31
2021-04-30,4181.17,738271693.0,18.61,31.68
2021-04-29,4211.47,603848011.0,17.61,27.5
2021-04-28,4183.18,555786121.0,17.28,24.39
2021-04-27,4186.72,518563989.0,17.56,22.25
2021-04-26,4187.62,535480152.0,17.64,21.43
2021-04-23,4180.17,530028545.0,17.33,20.67
2021-04-22,4134.98,586661634.0,18.71,24.67
2021-04-21,4173.42,552948853.0,17.5,19.85
2021-04-20,4134.94,542835759.0,18.68,22.09
2021-04-19,4163.26,545994739.0,17.29,19.28
2021-04-16,4185.47,670059948.0,16.25,16.57
2021-04-15,4170.42,556701817.0,16.57,16.95
2021-04-14,4124.66,547124390.0,16.99,18.09
2021-04-13,4141.59,523803668.0,16.65,17.0
2021-04-12,4127.99,526549650.0,16.91,17.21
2021-04-09,4128.8,510310239.0,16.69,17.16
2021-04-08,4097.17,542499615.0,16.95,17.89
2021-04-07,4079.95,489011089.0,17.16,17.6
2021-04-06,4073.94,571848602.0,18.12,19.99
2021-04-05,4077.91,594159826.0,17.91,17.64
2021-04-01,4019.87,549284531.0,17.33,17.93
2021-03-31,3972.89,790771508.0,19.4,20.67
2021-03-30,3958.55,549283687.0,19.61,22.0
2021-03-29,3971.09,636567073.0,20.74,22.49
2021-03-26,3974.54,719734914.0,18.86,19.84
2021-03-25,3909.52,632391622.0,19.81,24.7
2021-03-24,3889.14,612118414.0,21.2,29.56
2021-03-23,3910.52,666674313.0,20.3,29.91
2021-03-22,3940.59,677313651.0,18.88,24.07
2021-03-19,3913.1,2323804160.0,20.95,24.68
2021-03-18,3915.46,700494694.0,21.58,24.89
2021-03-17,3974.12,652793730.0,19.23,22.36
2021-03-16,3962.71,606621337.0,19.79,25.11
2021-03-15,3968.94,599944987.0,20.03,21.1
2021-03-12,3943.34,590613509.0,20.69,22.42
2021-03-11,3939.34,633849717.0,21.91,27.01
2021-03-10,3898.81,670320910.0,22.56,27.18
2021-03-09,3875.44,709867490.0,24.03,31.59
2021-03-08,3821.35,756663265.0,25.47,31.77
2021-03-05,3841.94,829073409.0,24.66,30.22
2021-03-04,3768.47,851214121.0,28.57,42.42
2021-03-03,3819.72,684624424.0,26.67,35.83
2021-03-02,3870.29,633092916.0,24.1,33.3
2021-03-01,3901.82,633792527.0,23.35,29.59
2021-02-26,3811.15,961817673.0,27.95,36.34
2021-02-25,3829.34,712863893.0,28.89,38.14
2021-02-24,3925.43,697584269.0,21.34,23.0
2021-02-23,3881.37,755513123.0,23.11,29.39
2021-02-22,3876.5,692050940.0,23.45,30.8
2021-02-19,3906.71,665244935.0,22.05,28.33
2021-02-18,3913.97,520398470.0,22.49,30.04
2021-02-17,3931.33,542976243.0,21.5,24.94
2021-02-16,3932.59,593684504.0,21.46,25.3
2021-02-12,3934.83,458852302.0,19.97,24.01
2021-02-11,3916.38,586186522.0,21.25,27.07
2021-02-10,3909.88,559418199.0,21.99,28.26
2021-02-09,3911.23,485445853.0,21.63,27.08
2021-02-08,3915.59,573323029.0,21.24,25.55
2021-02-05,3886.83,537391393.0,20.87,25.79
2021-02-04,3871.74,611413717.0,21.77,27.45
2021-02-03,3830.17,617247578.0,22.91,29.11
2021-02-02,3826.31,647254387.0,25.56,31.47
2021-02-01,3773.86,630171700.0,30.24,33.65
2021-01-29,3714.24,1022917103.0,33.09,35.84
2021-01-28,3787.38,846769912.0,30.21,33.5
2021-01-27,3750.77,967706350.0,37.21,32.22
2021-01-26,3849.62,590568091.0,23.02,18.77
2021-01-25,3855.36,675231340.0,23.19,17.04
2021-01-22,3841.47,621450991.0,21.91,17.32
2021-01-21,3853.07,620776708.0,21.32,18.37
2021-01-20,3851.85,644495073.0,21.58,19.18
2021-01-19,3798.91,683059345.0,23.24,23.38
2021-01-15,3768.25,852165927.0,24.34,23.78
2021-01-14,3795.54,678176083.0,23.25,21.4
2021-01-13,3809.84,604769130.0,22.21,19.26
2021-01-12,3801.19,658562767.0,23.33,20.71
2021-01-11,3799.61,613612883.0,24.08,22.83
2021-01-08,3824.68,649780644.0,21.56,19.48
2021-01-07,3803.79,706082190.0,22.37,21.38
2021-01-06,3748.14,827613906.0,25.07,27.95
2021-01-05,3726.86,603798418.0,25.34,27.63
2021-01-04,3700.65,761648794.0,26.97,29.3
2020-12-31,3756.07,499581043.0,22.75,23.82
2020-12-30,3732.04,411831440.0,22.77,25.5
2020-12-29,3727.04,428879441.0,23.08,27.26
2020-12-28,3735.36,429214693.0,21.7,22.29
2020-12-24,3703.06,206543748.0,21.53,25.82
2020-12-23,3690.01,489952813.0,23.31,29.52
2020-12-22,3687.26,582735339.0,24.23,33.31
2020-12-21,3694.92,747465183.0,25.16,34.07
2020-12-18,3709.41,2134538109.0,21.57,28.25
2020-12-17,3722.48,601682490.0,21.93,29.98
2020-12-16,3701.17,626487729.0,22.5,31.22
2020-12-15,3694.62,631936206.0,22.89,33.08
2020-12-14,3647.49,702282276.0,24.72,38.6
2020-12-11,3663.46,568895511.0,23.31,33.72
2020-12-10,3668.1,623846059.0,22.52,32.03
2020-12-09,3672.82,698302625.0,22.27,30.1
2020-12-08,3702.25,548025837.0,20.68,28.3
2020-12-07,3691.96,584180795.0,21.3,28.81
2020-12-04,3699.12,598563920.0,20.79,26.91
2020-12-03,3666.72,614889288.0,21.28,33.9
2020-12-02,3669.01,601656668.0,21.17,30.16
2020-12-01,3662.45,639946513.0,20.77,30.57
2020-11-30,3621.63,1335387969.0,20.57,30.95
2020-11-27,3638.35,294230124.0,20.84,31.89
2020-11-25,3629.65,565389275.0,21.25,33.34
2020-11-24,3635.41,756429996.0,21.64,37.56
2020-11-23,3577.59,606117867.0,22.66,37.33
2020-11-20,3557.54,633570948.0,23.7,41.58
2020-11-19,3581.87,578426915.0,23.11,39.78
2020-11-18,3567.79,629084783.0,23.84,40.47
2020-11-17,3609.53,605174887.0,22.71,39.18
2020-11-16,3626.91,723504475.0,22.45,36.36
2020-11-13,3585.15,534057352.0,23.1,34.44
2020-11-12,3537.01,590952415.0,25.35,41.3
2020-11-11,3572.66,605452917.0,23.45,36.97
2020-11-10,3545.53,840924044.0,24.8,38.12
2020-11-09,3550.5,1190510480.0,25.75,42.13
2020-11-06,3509.44,537798226.0,24.86,41.12
2020-11-05,3510.45,611197626.0,27.58,48.05
2020-11-04,3443.44,734881227.0,29.57,50.97
2020-11-03,3369.16,577259081.0,35.55,55.67
2020-11-02,3310.24,637569959.0,37.13,59.42
2020-10-30,3269.96,845497980.0,38.02,62.23
2020-10-29,3310.11,659853363.0,37.59,55.77
2020-10-28,3271.03,774474596.0,40.28,61.92
2020-10-27,3390.68,559489256.0,33.35,49.87
2020-10-26,3400.97,587566793.0,32.46,46.8
2020-10-23,3465.39,492276706.0,27.55,35.98
2020-10-22,3453.49,550346615.0,28.11,38.13
2020-10-21,3435.56,517460300.0,28.65,38.7
2020-10-20,3443.12,492245323.0,29.35,38.4
2020-10-19,3426.92,574726743.0,29.18,36.69
2020-10-16,3483.81,611953287.0,27.41,32.24
2020-10-15,3483.34,491315877.0,26.97,32.56
2020-10-14,3488.67,511998911.0,26.4,30.77
2020-10-13,3511.93,550320575.0,26.07,30.21
2020-10-12,3534.22,582962262.0,25.07,26.7
2020-10-09,3477.13,566334825.0,25.0,28.06
2020-10-08,3446.83,512431318.0,26.36,32.2
2020-10-07,3419.45,537482963.0,28.06,35.29
2020-10-06,3360.95,621769280.0,29.48,38.5
2020-10-05,3408.63,551280001.0,27.96,36.27
2020-10-02,3348.44,585678771.0,27.63,30.67
2020-10-01,3380.8,587527756.0,26.7,33.11
2020-09-30,3363.0,776233965.0,26.37,34.06
2020-09-29,3335.47,455834230.0,26.27,35.24
2020-09-28,3351.6,592684570.0,26.19,33.07
2020-09-25,3298.46,545375720.0,26.38,32.32
2020-09-24,3246.59,596712630.0,28.51,36.78
2020-09-23,3236.92,683970004.0,28.58,37.81
2020-09-22,3315.57,662841236.0,26.86,33.53
2020-09-21,3281.06,864396886.0,27.78,35.16
2020-09-18,3319.47,1873495751.0,25.83,32.53
2020-09-17,3357.01,774823903.0,26.46,33.54
2020-09-16,3385.49,763615740.0,26.04,32.69
2020-09-15,3401.2,601889138.0,25.59,33.87
2020-09-14,3383.54,625988210.0,25.85,33.16
2020-09-11,3340.97,613821897.0,26.87,35.26
2020-09-10,3339.19,659201244.0,29.71,37.99
2020-09-09,3398.96,677126691.0,28.81,33.03
2020-09-08,3331.84,838806293.0,31.46,32.04
2020-09-04,3426.96,795277481.0,30.75,23.82
2020-09-03,3455.06,821258406.0,33.6,29.13
2020-09-02,3580.84,655400187.0,26.57,20.67
2020-09-01,3526.65,557623840.0,26.12,21.25
2020-08-31,3500.31,765493717.0,26.41,21.44
2020-08-28,3508.01,526053775.0,22.96,16.68
2020-08-27,3484.55,534303737.0,24.47,19.29
2020-08-26,3478.73,484306018.0,23.27,19.34
2020-08-25,3443.62,460443965.0,22.03,22.41
2020-08-24,3431.28,553925029.0,22.37,21.83
2020-08-21,3397.16,571644034.0,22.54,24.0
2020-08-20,3385.51,460783572.0,22.72,32.29
2020-08-19,3374.85,503452702.0,22.54,33.31
2020-08-18,3389.78,453925232.0,21.51,30.31
2020-08-17,3381.99,489813809.0,21.35,28.28
2020-08-14,3372.85,430449295.0,22.05,30.07
2020-08-13,3373.43,472249676.0,22.13,29.56
2020-08-12,3380.35,532752781.0,22.28,29.43
2020-08-11,3333.69,653971003.0,24.03,32.97
2020-08-10,3360.47,596039843.0,22.13,25.01
2020-08-07,3351.28,529715837.0,22.21,25.41
2020-08-06,3349.16,539314712.0,22.65,29.41
2020-08-05,3327.77,571356958.0,22.99,31.4
2020-08-04,3306.51,552035313.0,23.76,33.3
2020-08-03,3294.61,587010888.0,24.28,31.99
2020-07-31,3271.12,946651266.0,24.46,35.02
2020-07-30,3246.22,545268680.0,24.76,37.04
2020-07-29,3258.44,558845159.0,24.1,32.28
2020-07-28,3218.44,485107250.0,25.44,36.29
2020-07-27,3239.41,554595790.0,24.74,31.17
2020-07-24,3215.63,573324661.0,25.84,33.27
2020-07-23,3235.66,629465030.0,26.08,33.97
2020-07-22,3276.02,549796664.0,24.32,27.05
2020-07-21,3257.3,594082165.0,24.84,28.01
2020-07-20,3251.84,543165349.0,24.46,24.81
2020-07-17,3224.73,613258826.0,25.68,27.27
2020-07-16,3215.57,516392554.0,28.0,28.33
2020-07-15,3226.56,662385854.0,27.76,28.21
2020-07-14,3197.52,642171870.0,29.52,30.19
2020-07-13,3155.22,669535136.0,32.19,35.44
2020-07-10,3185.04,551891752.0,27.29,29.92
2020-07-09,3152.05,618475892.0,29.26,36.73
2020-07-08,3169.94,592628138.0,28.08,36.69
2020-07-07,3145.32,574607294.0,29.43,42.23
2020-07-06,3179.72,620412540.0,27.94,38.58
2020-07-02,3130.01,587877738.0,27.68,42.75
2020-07-01,3115.86,611490959.0,28.62,44.85
2020-06-30,3100.29,803385927.0,30.43,45.33
2020-06-29,3053.24,612981450.0,31.78,48.72
2020-06-26,3009.05,1537463295.0,34.73,55.26
2020-06-25,3083.76,661457084.0,32.22,54.27
2020-06-24,3050.33,788986760.0,33.84,61.56
2020-06-23,3131.29,708016503.0,31.37,56.51
2020-06-22,3117.86,709123735.0,31.77,56.11
2020-06-19,3097.74,2263049332.0,35.12,60.65
2020-06-18,3115.34,646183328.0,32.94,60.86
2020-06-17,3113.49,644978627.0,33.47,62.64
2020-06-16,3124.74,807726824.0,33.67,64.28
2020-06-15,3066.59,785779880.0,34.4,61.79
2020-06-12,3041.31,801367164.0,36.09,60.52
2020-06-11,3002.1,947088300.0,40.79,75.01
2020-06-10,3190.14,771297979.0,27.57,50.64
2020-06-09,3207.18,713443262.0,27.57,53.48
2020-06-08,3232.39,804790515.0,25.81,47.92
2020-06-05,3193.93,1015182134.0,24.52,47.79
2020-06-04,3112.35,784969099.0,25.81,52.39
2020-06-03,3122.87,664131047.0,25.66,51.8
2020-06-02,3080.82,638748969.0,26.84,55.19
2020-06-01,3055.73,539492642.0,28.23,56.85
2020-05-29,3044.31,1607090388.0,27.51,55.38
2020-05-28,3029.73,691715314.0,28.59,57.41
2020-05-27,3036.13,740053186.0,27.62,51.99
2020-05-26,2991.77,757844792.0,28.01,56.8
2020-05-22,2955.45,452308586.0,28.16,57.71
2020-05-21,2948.51,585595360.0,29.53,60.4
2020-05-20,2971.61,589509705.0,27.99,55.55
2020-05-19,2922.94,581011266.0,30.53,62.52
2020-05-18,2953.91,800533514.0,29.3,56.03
2020-05-15,2863.7,1024342720.0,31.89,58.87
2020-05-14,2852.5,706517143.0,32.61,62.82
2020-05-13,2820.0,761340552.0,35.28,70.78
2020-05-12,2870.12,595423642.0,33.04,69.21
2020-05-11,2930.32,595622531.0,27.57,51.49
2020-05-08,2929.8,566651754.0,27.98,54.76
2020-05-07,2881.19,618126081.0,31.44,68.54
2020-05-06,2848.42,596637737.0,34.12,69.25
2020-05-05,2868.44,613338394.0,33.61,67.45
2020-05-04,2842.74,650836137.0,35.97,66.13
2020-05-01,2830.71,657506857.0,37.19,70.76
2020-04-30,2912.43,1061916384.0,34.15,57.34
2020-04-29,2939.51,826374125.0,31.23,50.3
2020-04-28,2863.39,670940933.0,33.57,56.21
2020-04-27,2878.48,610804555.0,33.29,48.91
2020-04-24,2836.74,718657747.0,35.93,53.27
2020-04-23,2797.8,677686455.0,41.38,62.82
2020-04-22,2799.31,668873157.0,41.98,61.56
2020-04-21,2736.56,747021645.0,45.41,63.47
2020-04-20,2823.16,706781951.0,43.83,60.63
2020-04-17,2874.56,959584402.0,38.15,52.0
2020-04-16,2799.55,753452464.0,40.11,57.16
2020-04-15,2783.36,730687071.0,40.84,62.65
2020-04-14,2846.06,743625312.0,37.76,61.38
2020-04-13,2761.63,721112241.0,41.17,65.37
2020-04-09,2789.82,961378961.0,41.67,65.46
2020-04-08,2749.98,801026832.0,43.35,67.39
2020-04-07,2659.41,968741223.0,46.7,74.5
2020-04-06,2663.68,1042822119.0,45.24,68.44
2020-04-03,2488.65,925587154.0,46.8,64.5
2020-04-02,2526.9,894982891.0,50.91,70.59
2020-04-01,2470.5,909256993.0,57.06,77.65
2020-03-31,2584.59,1223385239.0,53.54,70.99
2020-03-30,2626.65,856128675.0,57.08,73.17
2020-03-27,2541.47,916669339.0,65.54,82.11
2020-03-26,2630.07,1102835603.0,61.0,84.2
2020-03-25,2475.56,1249729967.0,63.95,81.49
2020-03-24,2447.33,1217256349.0,61.67,80.72
2020-03-23,2237.4,1128845260.0,61.59,69.92
2020-03-20,2304.92,1712397273.0,66.04,69.9
2020-03-19,2409.39,1128760287.0,72.0,73.22
2020-03-18,2398.1,1313314132.0,76.45,74.32
2020-03-17,2529.19,1333782991.0,75.91,83.52
2020-03-16,2386.13,1340847421.0,82.69,86.71
2020-03-13,2711.02,1377727520.0,57.83,69.07
2020-03-12,2480.64,1432304966.0,75.47,85.74
2020-03-11,2741.38,1122243487.0,53.9,70.74
2020-03-10,2882.23,1159349137.0,47.3,69.88
2020-03-09,2746.56,1310723103.0,54.46,71.27
2020-03-06,2972.37,1069655941.0,41.94,54.39
2020-03-05,3023.94,910652768.0,39.62,61.94
2020-03-04,3130.12,852867217.0,31.99,59.55
2020-03-03,3003.37,1146478283.0,36.82,68.18
2020-03-02,3090.23,1125426198.0,33.42,54.54
2020-02-28,2954.22,1663860666.0,40.11,66.95
2020-02-27,2978.76,1135994401.0,39.16,69.51
2020-02-26,3116.39,836587088.0,27.56,55.57
2020-02-25,3128.21,890696494.0,27.85,57.54
2020-02-24,3225.89,791106187.0,25.03,51.81
2020-02-21,3337.75,680523110.0,17.08,31.37
2020-02-20,3373.23,539161801.0,15.56,27.93
2020-02-19,3386.15,469249670.0,14.38,26.7
2020-02-18,3370.29,543398456.0,14.83,26.93
2020-02-14,3380.16,476855596.0,13.68,24.01
2020-02-13,3373.94,515936017.0,14.15,24.19
2020-02-12,3379.45,535533382.0,13.74,20.84
2020-02-11,3357.75,471668588.0,15.18,24.7
2020-02-10,3352.09,488488621.0,15.04,25.29
2020-02-07,3327.71,507416780.0,15.47,28.43
2020-02-06,3345.78,553907100.0,14.96,27.87
2020-02-05,3334.69,608121958.0,15.15,28.1
2020-02-04,3297.59,591876110.0,16.05,35.52
2020-02-03,3248.92,598835776.0,17.97,38.1
2020-01-31,3225.52,875679107.0,18.84,36.57
2020-01-30,3283.66,578126695.0,15.49,33.26
2020-01-29,3273.4,540373645.0,16.39,33.94
2020-01-28,3276.24,528076616.0,16.28,30.62
2020-01-27,3243.63,605359533.0,18.23,32.19
2020-01-24,3295.47,558038749.0,14.56,22.6
2020-01-23,3325.54,575204996.0,12.98,18.21
2020-01-22,3321.75,525750950.0,12.91,17.7
2020-01-21,3320.79,643282954.0,12.85,16.66
2020-01-17,3329.62,718131260.0,12.1,15.16
2020-01-16,3316.81,506723004.0,12.32,15.46
2020-01-15,3289.29,498362684.0,12.42,15.64
2020-01-14,3283.15,557099156.0,12.39,16.55
2020-01-13,3288.13,487943076.0,12.32,14.61
2020-01-10,3265.35,453658958.0,12.56,15.36
2020-01-09,3274.7,505064644.0,12.54,16.2
2020-01-08,3253.05,542641238.0,13.45,20.31
2020-01-07,3237.18,499721948.0,13.79,21.08
2020-01-06,3246.28,575576705.0,13.85,20.09
2020-01-03,3234.85,509241848.0,14.02,21.92
2020-01-02,3257.85,517131498.0,12.47,16.55
2019-12-31,3230.78,431595893.0,13.78,23.26
2019-12-30,3221.29,344987511.0,14.82,27.96
2019-12-27,3240.02,335876636.0,13.43,22.56
2019-12-26,3239.91,316662796.0,12.65,21.21
2019-12-24,3223.38,170793796.0,12.67,26.08
2019-12-23,3224.01,467684564.0,12.61,26.36
2019-12-20,3221.22,1760995206.0,12.51,25.63
2019-12-19,3205.37,592606963.0,12.5,25.44
2019-12-18,3191.14,598958742.0,12.58,27.51
2019-12-17,3192.52,568033435.0,12.29,25.71
2019-12-16,3191.45,640194352.0,12.14,25.39
2019-12-13,3168.8,505261345.0,12.63,27.66
2019-12-12,3168.57,575875664.0,13.94,31.57
2019-12-11,3141.63,472523605.0,14.99,39.57
2019-12-10,3132.52,460145225.0,15.68,44.7
2019-12-09,3135.96,468488007.0,15.86,41.41
2019-12-06,3145.91,489116706.0,13.62,34.62
2019-12-05,3117.43,462499605.0,14.52,41.35
2019-12-04,3112.76,528372221.0,14.8,40.56
2019-12-03,3093.2,557374678.0,15.96,43.8
2019-12-02,3113.87,497591273.0,14.91,37.63
2019-11-29,3140.98,286602291.0,12.62,28.17
2019-11-27,3153.63,421853938.0,11.75,24.56
2019-11-26,3140.52,986041660.0,11.54,26.51
2019-11-25,3133.64,513728761.0,11.87,25.42
2019-11-22,3110.29,418027927.0,12.34,26.15
2019-11-21,3103.54,476836171.0,13.13,29.34
2019-11-20,3108.46,756408988.0,12.78,26.23
2019-11-19,3120.18,513153035.0,12.86,27.77
2019-11-18,3122.03,521730492.0,12.46,26.79
2019-11-15,3120.46,579104868.0,12.05,25.97
2019-11-14,3096.63,408390424.0,13.05,30.49
2019-11-13,3094.04,454607412.0,13.0,29.23
2019-11-12,3091.84,434953689.0,12.68,31.1
2019-11-11,3087.01,366044400.0,12.69,29.62
2019-11-08,3093.08,460757054.0,12.07,25.37
2019-11-07,3085.18,566117910.0,12.73,28.5
2019-11-06,3076.78,544288522.0,12.62,27.97
2019-11-05,3074.62,585634570.0,13.1,28.0
2019-11-04,3078.27,524848878.0,12.83,25.4
2019-11-01,3066.91,510301237.0,12.3,25.04
2019-10-31,3037.56,673060009.0,13.22,27.55
2019-10-30,3046.77,486270335.0,12.33,22.2
2019-10-29,3036.89,451403455.0,13.2,26.17
2019-10-28,3039.42,463026111.0,13.11,22.21
2019-10-25,3022.55,464691325.0,12.65,21.0
2019-10-24,3010.29,487778413.0,13.71,22.51
2019-10-23,3004.52,468175599.0,14.01,22.31
2019-10-22,2995.99,456454506.0,14.46,23.14
2019-10-21,3006.72,488376210.0,14.0,22.6
2019-10-18,2986.2,629007999.0,14.25,22.67
2019-10-17,2997.95,424674621.0,13.79,23.84
2019-10-16,2989.69,474187297.0,13.68,21.3
2019-10-15,2995.68,424302970.0,13.54,20.91
2019-10-14,2966.15,385116809.0,14.57,23.34
2019-10-11,2970.27,543535029.0,15.58,26.04
2019-10-10,2938.13,449257556.0,17.57,32.38
2019-10-09,2919.4,392191350.0,18.64,35.53
2019-10-08,2893.06,486681493.0,20.28,39.84
2019-10-07,2938.79,464173131.0,17.86,32.23
2019-10-04,2952.01,450077902.0,17.04,29.7
2019-10-03,2910.63,490037007.0,19.12,37.09
2019-10-02,2887.61,605438170.0,20.56,40.01
2019-10-01,2940.25,487737183.0,18.56,35.58
2019-09-30,2976.74,496904390.0,16.24,28.94
2019-09-27,2961.79,477747416.0,17.22,31.72
2019-09-26,2977.62,452508818.0,16.07,30.09
2019-09-25,2984.87,510070023.0,15.96,28.69
2019-09-24,2966.6,599469001.0,17.05,33.33
2019-09-23,2991.78,475428043.0,14.91,28.11
2019-09-20,2992.07,1610555637.0,15.32,30.05
2019-09-19,3006.79,466918496.0,14.05,27.4
2019-09-18,3006.73,506970627.0,13.95,26.65
2019-09-17,3005.7,478756144.0,14.44,27.9
2019-09-16,2997.96,503095882.0,14.67,27.15
2019-09-13,3007.39,491998481.0,13.74,25.53
2019-09-12,3009.57,556338228.0,14.22,26.88
2019-09-11,3000.93,523074343.0,14.61,28.34
2019-09-10,2979.39,575489940.0,15.2,29.75
2019-09-09,2978.43,537167489.0,15.27,28.75
2019-09-06,2978.71,445306999.0,15.0,30.86
2019-09-05,2976.0,535529513.0,16.27,33.62
2019-09-04,2937.78,449778606.0,17.33,37.71
2019-09-03,2906.27,489524393.0,19.66,45.07
2019-08-30,2926.46,532980531.0,18.98,44.02
2019-08-29,2924.58,421202599.0,17.88,44.49
2019-08-28,2887.94,442743559.0,19.35,47.12
2019-08-27,2869.16,558676392.0,20.31,50.63
2019-08-26,2878.38,463912564.0,19.32,47.27
2019-08-23,2847.11,700619550.0,19.87,47.68
