date,spx_price,spx_vol,vix,cor1m
31/12/2024,5881.63,572261478,17.35,14.2
30/12/2024,5906.94,576929037,17.4,14.56
27/12/2024,5970.84,584265430,15.95,11.84
26/12/2024,6037.59,438611805,14.73,9.41
24/12/2024,6040.04,329662275,14.27,10.4
23/12/2024,5974.07,690933980,16.78,15.53
20/12/2024,5930.85,3034387295,18.36,19.24
19/12/2024,5867.08,966551863,24.09,23.32
18/12/2024,5872.16,1043959243,27.62,27.82
