Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
25/01/2023,4016.22,-0.73,-0.018172992,3982.71,-34.24,-0.852388006,4019.55,2.6,0.064725725,3949.06,-67.89,-1.690088251
24/01/2023,4016.95,-2.86,-0.071147641,4001.74,-18.07,-0.449523734,4023.92,4.11,0.102243638,3989.79,-30.02,-0.746801466
23/01/2023,4019.81,47.2,1.18813576,3978.14,5.53,0.139203194,4039.31,66.7,1.678996931,3971.64,-0.97,-0.024417197
20/01/2023,3972.61,73.76,1.891839902,3909.04,10.19,0.261359119,3972.96,74.11,1.900816908,3897.86,-0.99,-0.025392103
19/01/2023,3898.85,-30.01,-0.763834802,3911.84,-17.02,-0.433204543,3922.94,-5.92,-0.150679841,3885.54,-43.32,-1.102609917
18/01/2023,3928.86,-62.11,-1.556263264,4002.25,11.28,0.282638055,4014.16,23.19,0.581061747,3926.59,-64.38,-1.613141667
17/01/2023,3990.97,-8.12,-0.203046193,3999.28,0.19,0.004751081,4015.39,16.3,0.407592727,3984.57,-14.52,-0.363082601
13/01/2023,3999.09,15.92,0.399681661,3960.6,-22.57,-0.566634113,4003.95,20.78,0.521695032,3947.67,-35.5,-0.891249934
12/01/2023,3983.17,13.56,0.34159527,3977.57,7.96,0.200523477,3997.76,28.15,0.709137673,3937.56,-32.05,-0.807384101
11/01/2023,3969.61,50.36,1.284939721,3932.35,13.1,0.334247624,3970.07,50.82,1.29667666,3928.54,9.29,0.237035147
10/01/2023,3919.25,27.16,0.69782559,3888.57,-3.52,-0.090439841,3919.83,27.74,0.712727609,3877.29,-14.8,-0.380258422
09/01/2023,3892.09,-2.99,-0.076763507,3910.82,15.74,0.404099531,3950.57,55.49,1.424617723,3890.42,-4.66,-0.119638108
06/01/2023,3895.08,86.98,2.284078674,3823.37,15.27,0.400987369,3906.19,98.09,2.575825215,3809.56,1.46,0.038339329
05/01/2023,3808.1,-44.87,-1.164556174,3839.74,-13.23,-0.343371477,3839.74,-13.23,-0.343371477,3802.42,-50.55,-1.311974918
04/01/2023,3852.97,28.83,0.753894993,3840.36,16.22,0.424147651,3873.16,49.02,1.281856836,3815.77,-8.37,-0.21887274
03/01/2023,3824.14,-15.36,-0.40005209,3853.29,13.79,0.359161349,3878.46,38.96,1.014715458,3794.33,-45.17,-1.176455268
30/12/2022,3839.5,-9.78,-0.254073489,3829.06,-20.22,-0.525293042,3839.85,-9.43,-0.24498088,3800.34,-48.94,-1.271406601
29/12/2022,3849.28,66.06,1.746131602,3805.45,22.23,0.587594694,3858.19,74.97,1.981645265,3805.45,22.23,0.587594694
28/12/2022,3783.22,-46.03,-1.202063067,3829.56,0.31,0.00809558,3848.32,19.07,0.498008748,3780.78,-48.47,-1.265783117
27/12/2022,3829.25,-15.57,-0.40496044,3843.34,-1.48,-0.038493349,3846.65,1.83,0.047596506,3813.22,-31.6,-0.82188503
23/12/2022,3844.82,22.43,0.586805637,3815.11,-7.28,-0.190456756,3845.8,23.41,0.612444047,3797.01,-25.38,-0.663982482
22/12/2022,3822.39,-56.05,-1.445168676,3853.26,-25.18,-0.649230103,3853.26,-25.18,-0.649230103,3764.49,-113.95,-2.938036943
21/12/2022,3878.44,56.82,1.486804026,3839.49,17.87,0.467602744,3889.82,68.2,1.784583501,3839.49,17.87,0.467602744
20/12/2022,3821.62,3.96,0.103728462,3810.47,-7.19,-0.188335263,3838.24,20.58,0.539073673,3795.62,-22.04,-0.577316995
19/12/2022,3817.66,-34.7,-0.900746555,3853.79,1.43,0.037120103,3854.86,2.5,0.064895285,3800.04,-52.32,-1.358128524
16/12/2022,3852.36,-43.39,-1.113777835,3890.91,-4.84,-0.124237952,3890.91,-4.84,-0.124237952,3827.91,-67.84,-1.741384842
15/12/2022,3895.75,-99.57,-2.492165834,3958.37,-36.95,-0.924832054,3958.37,-36.95,-0.924832054,3879.45,-115.87,-2.900143168
14/12/2022,3995.32,-24.33,-0.605276579,4015.54,-4.11,-0.102247708,4053.76,34.11,0.848581344,3965.65,-54,-1.343400545
13/12/2022,4019.65,29.09,0.72897037,4069.38,78.82,1.975161381,4100.96,110.4,2.766529008,3993.03,2.47,0.061896075
12/12/2022,3990.56,56.18,1.427925111,3939.29,4.91,0.1247973,3990.71,56.33,1.431737656,3935.3,0.92,0.023383608
09/12/2022,3934.38,-29.13,-0.734954624,3954.17,-9.34,-0.235649715,3977.02,13.51,0.340859491,3933.04,-30.47,-0.768763041
08/12/2022,3963.51,29.59,0.752175947,3947.79,13.87,0.352574531,3974.19,40.27,1.023660878,3935.83,1.91,0.04855208
07/12/2022,3933.92,-7.34,-0.186234859,3933.28,-7.98,-0.202473321,3957.57,16.31,0.41382705,3922.68,-18.58,-0.471422844
06/12/2022,3941.26,-57.58,-1.439917576,3996.63,-2.21,-0.055266027,4001.51,2.67,0.066769363,3918.39,-80.45,-2.011833432
05/12/2022,3998.84,-72.86,-1.789424565,4052.02,-19.68,-0.483336199,4052.45,-19.25,-0.472775499,3984.49,-87.21,-2.14185721
02/12/2022,4071.7,-4.87,-0.119463176,4040.17,-36.4,-0.892907518,4080.48,3.91,0.095913967,4026.63,-49.94,-1.22504949
01/12/2022,4076.57,-3.54,-0.086762367,4087.14,7.03,0.172299276,4100.51,20.4,0.49998652,4050.87,-29.24,-0.716647345
30/11/2022,4080.11,122.48,3.094781473,3957.18,-0.45,-0.011370441,4080.11,122.48,3.094781473,3938.58,-19.05,-0.481348686
29/11/2022,3957.63,-6.31,-0.159185053,3964.19,0.25,0.006306856,3976.77,12.83,0.323667866,3937.65,-26.29,-0.66322901
28/11/2022,3963.94,-62.18,-1.54441497,4005.36,-20.76,-0.515632917,4012.27,-13.85,-0.344003656,3955.77,-70.35,-1.747339871
25/11/2022,4026.12,-1.14,-0.028307087,4023.34,-3.92,-0.097336651,4034.02,6.76,0.167856061,4020.76,-6.5,-0.161400059
23/11/2022,4027.26,23.68,0.591470634,4000.3,-3.28,-0.081926676,4033.78,30.2,0.754324879,3998.66,-4.92,-0.122890013
22/11/2022,4003.58,53.64,1.357995311,3965.51,15.57,0.394183203,4005.88,55.94,1.416224044,3956.88,6.94,0.175698871
21/11/2022,3949.94,-15.4,-0.388365184,3956.23,-9.11,-0.229740703,3962,-3.34,-0.084229852,3933.34,-32,-0.806992591
18/11/2022,3965.34,18.78,0.475857456,3966.39,19.83,0.502462904,3979.89,33.33,0.84453296,3935.98,-10.58,-0.26808157
17/11/2022,3946.56,-12.23,-0.30893278,3919.26,-39.53,-0.998537432,3954.33,-4.46,-0.112660687,3906.54,-52.25,-1.319847731
16/11/2022,3958.79,-32.94,-0.825206114,3976.82,-14.91,-0.373522257,3983.09,-8.64,-0.216447505,3954.34,-37.39,-0.9366866
15/11/2022,3991.73,34.48,0.871312149,4006.41,49.16,1.242276834,4028.84,71.59,1.809084592,3953.17,-4.08,-0.103101902
14/11/2022,3957.25,-35.68,-0.893579402,3977.97,-14.96,-0.374662215,4008.97,16.04,0.401710022,3956.4,-36.53,-0.914867027
11/11/2022,3992.93,36.56,0.924079396,3963.72,7.35,0.185776356,4001.48,45.11,1.140186585,3944.82,-11.55,-0.291934273
10/11/2022,3956.37,207.8,5.543447235,3859.89,111.32,2.969665766,3958.33,209.76,5.59573384,3859.89,111.32,2.969665766
09/11/2022,3748.57,-79.54,-2.077787733,3810.94,-17.17,-0.448524206,3818.2,-9.91,-0.258874484,3744.22,-83.89,-2.191420832
08/11/2022,3828.11,21.31,0.559787748,3817.02,10.22,0.268466954,3859.4,52.6,1.381737943,3786.28,-20.52,-0.53903541
07/11/2022,3806.8,36.25,0.961398205,3780.71,10.16,0.269456711,3813.95,43.4,1.151025712,3764.7,-5.85,-0.155149779
04/11/2022,3770.55,50.66,1.361868227,3766.98,47.09,1.265897648,3796.34,76.45,2.055168298,3708.84,-11.05,-0.297051795
03/11/2022,3719.89,-39.8,-1.058597916,3733.25,-26.44,-0.70324947,3750.59,-9.1,-0.242041232,3698.15,-61.54,-1.63683708
02/11/2022,3759.69,-96.41,-2.500194497,3852.9,-3.2,-0.0829854,3894.44,38.34,0.994268821,3758.68,-97.42,-2.526386764
01/11/2022,3856.1,-15.88,-0.410126085,3901.79,29.81,0.76989034,3911.79,39.81,1.028156137,3843.8,-28.18,-0.727793015
31/10/2022,3871.98,-29.08,-0.745438419,3881.85,-19.21,-0.492430263,3893.73,-7.33,-0.187897648,3863.18,-37.88,-0.971018134
28/10/2022,3901.06,93.76,2.462637565,3808.26,0.96,0.025214719,3905.42,98.12,2.577154414,3808.26,0.96,0.025214719
27/10/2022,3807.3,-23.3,-0.608259803,3834.69,4.09,0.106771785,3859.95,29.35,0.766198507,3803.79,-26.81,-0.699890357
26/10/2022,3830.6,-28.51,-0.738771375,3825.97,-33.14,-0.858747224,3886.15,27.04,0.70067969,3824.07,-35.04,-0.907981374
25/10/2022,3859.11,61.77,1.626664981,3799.44,2.1,0.055301869,3862.85,65.51,1.725154977,3799.44,2.1,0.055301869
24/10/2022,3797.34,44.59,1.188195323,3762.01,9.26,0.246752382,3810.74,57.99,1.545266804,3741.65,-11.1,-0.295783092
21/10/2022,3752.75,86.97,2.3724828,3657.1,-8.68,-0.236784532,3757.89,92.11,2.512698525,3647.42,-18.36,-0.500848387
20/10/2022,3665.78,-29.38,-0.795094123,3689.05,-6.11,-0.165351433,3736,40.84,1.105229544,3656.44,-38.72,-1.047857197
19/10/2022,3695.16,-24.82,-0.667207888,3703.11,-16.87,-0.453497062,3728.58,8.6,0.231184039,3666.51,-53.47,-1.437373319
18/10/2022,3719.98,42.03,1.142756155,3746.26,68.31,1.857284629,3762.79,84.84,2.306719776,3686.53,8.58,0.233282127
17/10/2022,3677.95,94.88,2.648008551,3638.65,55.58,1.551183761,3689.73,106.66,2.976776898,3638.65,55.58,1.551183761
14/10/2022,3583.07,-86.84,-2.366270562,3690.41,20.5,0.558596805,3712,42.09,1.14689461,3579.68,-90.23,-2.4586434
13/10/2022,3669.91,92.88,2.596567543,3520.37,-56.66,-1.583995661,3685.41,108.38,3.029887924,3491.58,-85.45,-2.388853322
12/10/2022,3577.03,-11.81,-0.32907569,3590.83,1.99,0.055449672,3608.34,19.5,0.543351055,3573.86,-14.98,-0.417405067
11/10/2022,3588.84,-23.55,-0.651922965,3595.86,-16.53,-0.457591788,3640.66,28.27,0.782584383,3568.45,-43.94,-1.216369218
10/10/2022,3612.39,-27.27,-0.749245809,3647.51,7.85,0.215679487,3652.17,12.51,0.343713424,3588.1,-51.56,-1.416615838
07/10/2022,3639.66,-104.86,-2.800358925,3706.74,-37.78,-1.008941066,3706.74,-37.78,-1.008941066,3620.73,-123.79,-3.305897685
06/10/2022,3744.52,-38.76,-1.024507834,3771.97,-11.31,-0.298946946,3797.93,14.65,0.387230128,3739.22,-44.06,-1.164597915
05/10/2022,3783.28,-7.65,-0.201797448,3753.25,-37.68,-0.993951352,3806.91,15.98,0.421532447,3722.66,-68.27,-1.800877357
04/10/2022,3790.93,112.5,3.058370011,3726.46,48.03,1.305720103,3791.92,113.49,3.085283667,3726.46,48.03,1.305720103
03/10/2022,3678.43,92.81,2.588394755,3609.78,24.16,0.673802578,3698.35,112.73,3.143947211,3604.93,19.31,0.538540057
30/09/2022,3585.62,-54.85,-1.506673589,3633.48,-6.99,-0.192008175,3671.44,30.97,0.850714331,3584.13,-56.34,-1.54760237
29/09/2022,3640.47,-78.57,-2.112641972,3687.01,-32.03,-0.861243762,3687.01,-32.03,-0.861243762,3610.4,-108.64,-2.921183961
28/09/2022,3719.04,71.75,1.967214014,3651.94,4.65,0.127491919,3736.74,89.45,2.452505833,3640.61,-6.68,-0.183149681
27/09/2022,3647.29,-7.75,-0.212035983,3686.44,31.4,0.859087725,3717.53,62.49,1.709694012,3623.29,-31.75,-0.868663544
26/09/2022,3655.04,-38.19,-1.034054202,3682.72,-10.51,-0.284574749,3715.67,22.44,0.607598227,3644.76,-48.47,-1.31240134
23/09/2022,3693.23,-64.76,-1.723261637,3727.14,-30.85,-0.820917565,3727.14,-30.85,-0.820917565,3647.47,-110.52,-2.94093385
22/09/2022,3757.99,-31.94,-0.842759629,3782.36,-7.57,-0.199739837,3790.9,0.97,0.02559414,3749.45,-40.48,-1.068093606
21/09/2022,3789.93,-66,-1.71164933,3871.4,15.47,0.401200229,3907.07,51.14,1.32626889,3789.49,-66.44,-1.723060325
20/09/2022,3855.93,-43.96,-1.12721128,3875.23,-24.66,-0.632325527,3876.01,-23.88,-0.612324963,3827.54,-72.35,-1.855180531
19/09/2022,3899.89,26.56,0.685714876,3849.91,-23.42,-0.60464768,3900.45,27.12,0.70017272,3838.5,-34.83,-0.899226247
16/09/2022,3873.33,-28.02,-0.718212926,3880.95,-20.4,-0.522895921,3880.95,-20.4,-0.522895921,3837.08,-64.27,-1.647378472
15/09/2022,3901.35,-44.66,-1.131776149,3932.41,-13.6,-0.34465194,3959.14,13.13,0.332741174,3888.28,-57.73,-1.462996799
14/09/2022,3946.01,13.32,0.338699465,3940.73,8.04,0.204440218,3961.94,29.25,0.743765718,3912.18,-20.51,-0.521525978
13/09/2022,3932.69,-177.72,-4.323656278,4037.12,-73.29,-1.783033809,4037.12,-73.29,-1.783033809,3921.28,-189.13,-4.601244158
12/09/2022,4110.41,43.05,1.058426104,4083.67,16.31,0.400997207,4119.28,51.92,1.276503678,4083.67,16.31,0.400997207
09/09/2022,4067.36,61.18,1.527140568,4022.94,16.76,0.418353644,4076.81,70.63,1.763026125,4022.94,16.76,0.418353644
08/09/2022,4006.18,26.31,0.661076869,3959.94,-19.93,-0.500770126,4010.5,30.63,0.769623128,3944.81,-35.06,-0.880933297
07/09/2022,3979.87,71.68,1.834097114,3909.43,1.24,0.031728242,3987.89,79.7,2.039307198,3906.03,-2.16,-0.055268551
06/09/2022,3908.19,-16.07,-0.409503957,3930.89,6.63,0.16894905,3942.55,18.29,0.466075133,3886.75,-37.51,-0.955849001
02/09/2022,3924.26,-42.59,-1.073647857,3994.66,27.81,0.701060035,4018.43,51.58,1.300276038,3906.21,-60.64,-1.528668843
01/09/2022,3966.85,11.85,0.299620733,3936.73,-18.27,-0.461946903,3970.23,15.23,0.385082174,3903.65,-51.35,-1.298356511
31/08/2022,3955,-31.16,-0.781704698,4000.67,14.51,0.364009473,4015.37,29.21,0.732785438,3954.53,-31.63,-0.793495494
30/08/2022,3986.16,-44.45,-1.102810741,4041.25,10.64,0.263979894,4044.98,14.37,0.356521718,3965.21,-65.4,-1.622583182
29/08/2022,4030.61,-27.05,-0.666640379,4034.58,-23.08,-0.568800737,4062.99,5.33,0.131356496,4017.42,-40.24,-0.991704579
26/08/2022,4057.66,-141.46,-3.368801082,4198.74,-0.38,-0.009049515,4203.04,3.92,0.093352893,4057.66,-141.46,-3.368801082
25/08/2022,4199.12,58.35,1.4091582,4153.26,12.49,0.30163472,4200.54,59.77,1.443451339,4147.59,6.82,0.164703666
24/08/2022,4140.77,12.04,0.291615097,4126.55,-2.18,-0.05280074,4156.56,27.83,0.674057156,4119.97,-8.76,-0.212171782
23/08/2022,4128.73,-9.26,-0.223780144,4133.09,-4.9,-0.118414979,4159.77,21.78,0.5263425,4124.03,-13.96,-0.337361859
22/08/2022,4137.99,-90.49,-2.140012487,4195.08,-33.4,-0.789881943,4195.08,-33.4,-0.789881943,4129.86,-98.62,-2.332280157
19/08/2022,4228.48,-55.26,-1.289994257,4266.31,-17.43,-0.406887439,4266.31,-17.43,-0.406887439,4218.7,-65.04,-1.51829943
18/08/2022,4283.74,9.7,0.226951549,4273.13,-0.91,-0.021291331,4292.53,18.49,0.432611768,4261.98,-12.06,-0.282168627
17/08/2022,4274.04,-31.16,-0.723775899,4280.4,-24.8,-0.57604757,4302.18,-3.02,-0.070147728,4253.08,-52.12,-1.210629007
16/08/2022,4305.2,8.06,0.187566614,4290.46,-6.68,-0.155452231,4325.28,28.14,0.654854159,4277.77,-19.37,-0.450764927
15/08/2022,4297.14,16.99,0.396948705,4269.37,-10.78,-0.251860332,4301.79,21.64,0.505589757,4256.9,-23.25,-0.543205261
12/08/2022,4280.15,72.88,1.732239671,4225.02,17.75,0.421888778,4280.47,73.2,1.739845553,4219.78,12.51,0.297342457
11/08/2022,4207.27,-2.97,-0.070542297,4227.4,17.16,0.407577715,4257.91,47.67,1.132239492,4201.41,-8.83,-0.209726761
10/08/2022,4210.24,87.77,2.129063401,4181.02,58.55,1.420265035,4211.03,88.56,2.14822667,4177.26,54.79,1.32905758
09/08/2022,4122.47,-17.59,-0.424873069,4133.11,-6.95,-0.167871963,4137.3,-2.76,-0.0666657,4112.09,-27.97,-0.675594074
08/08/2022,4140.06,-5.13,-0.123757898,4155.93,10.74,0.259095482,4186.62,41.43,0.999471677,4128.97,-16.22,-0.391296901
05/08/2022,4145.19,-6.75,-0.162574604,4115.87,-36.07,-0.868750512,4151.58,-0.36,-0.008670646,4107.31,-44.63,-1.074919194
04/08/2022,4151.94,-3.23,-0.077734485,4154.85,-0.32,-0.007701249,4161.29,6.12,0.147286393,4135.42,-19.75,-0.475311479
03/08/2022,4155.17,63.98,1.563848171,4107.96,16.77,0.409905187,4167.66,76.47,1.869138319,4107.96,16.77,0.409905187
02/08/2022,4091.19,-27.44,-0.666240959,4104.21,-14.42,-0.350116422,4140.47,21.84,0.530273416,4079.81,-38.82,-0.942546429
01/08/2022,4118.63,-11.66,-0.282304632,4112.38,-17.91,-0.433625726,4144.95,14.66,0.354938757,4096.02,-34.27,-0.829723821
29/07/2022,4130.29,57.86,1.420773347,4087.33,14.9,0.36587492,4140.15,67.72,1.662889233,4079.22,6.79,0.16673092
28/07/2022,4072.43,48.82,1.213338271,4026.13,2.52,0.062630325,4078.95,55.34,1.375381809,3992.97,-30.64,-0.761505215
27/07/2022,4023.61,102.56,2.615625917,3951.43,30.38,0.774792466,4039.56,118.51,3.022404713,3951.43,30.38,0.774792466
26/07/2022,3921.05,-45.79,-1.154319307,3953.22,-13.62,-0.343346341,3953.22,-13.62,-0.343346341,3910.74,-56.1,-1.414223916
25/07/2022,3966.84,5.21,0.131511524,3965.72,4.09,0.103240333,3975.3,13.67,0.345059988,3943.46,-18.17,-0.458649596
22/07/2022,3961.63,-37.32,-0.933244977,3998.43,-0.52,-0.013003413,4012.44,13.49,0.337338551,3938.86,-60.09,-1.502644444
21/07/2022,3998.95,39.05,0.986136014,3955.47,-4.43,-0.111871512,3999.29,39.39,0.994722089,3927.64,-32.26,-0.814667037
20/07/2022,3959.9,23.21,0.589581603,3935.32,-1.37,-0.03480081,3974.13,37.44,0.951052788,3922.03,-14.66,-0.372394067
19/07/2022,3936.69,105.84,2.762833314,3860.73,29.88,0.779983555,3939.81,108.96,2.84427738,3860.73,29.88,0.779983555
18/07/2022,3830.85,-32.31,-0.836361942,3883.79,20.63,0.534018783,3902.44,39.28,1.016784187,3818.63,-44.53,-1.152683296
15/07/2022,3863.16,72.78,1.920124104,3818,27.62,0.728686834,3863.62,73.24,1.93226009,3817.18,26.8,0.707053119
14/07/2022,3790.38,-11.4,-0.299859539,3763.99,-37.79,-0.99400807,3796.41,-5.37,-0.141249625,3721.56,-80.22,-2.110064233
13/07/2022,3801.78,-17.02,-0.445689745,3779.67,-39.13,-1.024667435,3829.44,10.64,0.278621557,3759.07,-59.73,-1.564103907
12/07/2022,3818.8,-35.63,-0.924390896,3851.95,-2.48,-0.06434155,3873.41,18.98,0.49242041,3802.36,-52.07,-1.350913105
11/07/2022,3854.43,-44.95,-1.15274736,3880.94,-18.44,-0.472895691,3880.94,-18.44,-0.472895691,3847.22,-52.16,-1.337648549
08/07/2022,3899.38,-3.24,-0.08302115,3888.26,-14.36,-0.367957936,3918.5,15.88,0.40690613,3869.34,-33.28,-0.852760453
07/07/2022,3902.62,57.54,1.496457811,3858.85,13.77,0.358119987,3910.63,65.55,1.704775973,3858.85,13.77,0.358119987
06/07/2022,3845.08,13.69,0.357311576,3831.98,0.59,0.015399111,3870.91,39.52,1.031479437,3809.37,-22.02,-0.574726144
05/07/2022,3831.39,6.06,0.158417705,3792.61,-32.72,-0.855351042,3832.19,6.86,0.179330934,3742.06,-83.27,-2.176805661
01/07/2022,3825.33,39.95,1.055376211,3781,-4.38,-0.11570833,3829.82,44.44,1.173990458,3752.1,-33.28,-0.879171972
30/06/2022,3785.38,-33.45,-0.87592273,3785.99,-32.84,-0.859949251,3818.99,0.16,0.004189765,3738.67,-80.16,-2.099072229
29/06/2022,3818.83,-2.72,-0.071175308,3825.09,3.54,0.092632571,3836.5,14.95,0.391202523,3799.02,-22.53,-0.58955136
28/06/2022,3821.55,-78.56,-2.014302161,3913,12.89,0.330503499,3945.86,45.75,1.173043837,3820.14,-79.97,-2.050454987
27/06/2022,3900.11,-11.63,-0.297310148,3920.76,9.02,0.230587923,3927.72,15.98,0.408513858,3889.66,-22.08,-0.564454693
24/06/2022,3911.74,116.01,3.056329086,3821.75,26.02,0.685507136,3913.65,117.92,3.106648787,3821.75,26.02,0.685507136
23/06/2022,3795.73,35.84,0.953219376,3774.71,14.82,0.394160467,3802.58,42.69,1.135405557,3743.52,-16.37,-0.435385078
22/06/2022,3759.89,-4.9,-0.130153342,3733.89,-30.9,-0.820762911,3801.79,37,0.982790541,3717.69,-47.1,-1.251065796
21/06/2022,3764.79,89.95,2.447725615,3715.31,40.47,1.101272436,3779.65,104.81,2.852096962,3715.31,40.47,1.101272436
17/06/2022,3674.84,8.07,0.220084707,3665.9,-0.87,-0.023726604,3707.71,40.94,1.116513989,3636.87,-29.9,-0.815431565
16/06/2022,3666.77,-123.22,-3.251195913,3728.18,-61.81,-1.630875016,3728.18,-61.81,-1.630875016,3639.77,-150.22,-3.963598849
15/06/2022,3789.99,54.51,1.459250217,3764.05,28.57,0.764828081,3837.56,102.08,2.732714404,3722.3,-13.18,-0.352832835
14/06/2022,3735.48,-14.15,-0.377370567,3763.52,13.89,0.37043655,3778.18,28.55,0.761408459,3705.68,-43.95,-1.172115649
13/06/2022,3749.63,-151.23,-3.876837415,3838.15,-62.71,-1.607594223,3838.15,-62.71,-1.607594223,3734.3,-166.56,-4.269827679
10/06/2022,3900.86,-116.96,-2.911031355,3974.39,-43.43,-1.080934437,3974.39,-43.43,-1.080934437,3900.16,-117.66,-2.928453739
09/06/2022,4017.82,-97.95,-2.379870595,4101.65,-14.12,-0.343070677,4119.1,3.33,0.080908311,4017.17,-98.6,-2.395663509
08/06/2022,4115.77,-44.91,-1.079390869,4147.12,-13.56,-0.325908265,4160.14,-0.54,-0.012978648,4107.2,-53.48,-1.285366815
07/06/2022,4160.68,39.25,0.952339358,4096.47,-24.96,-0.605615041,4164.86,43.43,1.053760467,4080.19,-41.24,-1.00062357
06/06/2022,4121.43,12.89,0.313736753,4134.72,26.18,0.637209325,4168.78,60.24,1.466214276,4109.18,0.64,0.01557731
03/06/2022,4108.54,-68.28,-1.634736474,4137.57,-39.25,-0.939710114,4142.67,-34.15,-0.817607654,4098.67,-78.15,-1.871040648
02/06/2022,4176.82,75.59,1.843105605,4095.41,-5.82,-0.141908647,4177.51,76.28,1.859929826,4074.37,-26.86,-0.654925474
01/06/2022,4101.23,-30.92,-0.748278741,4149.78,17.63,0.426654405,4166.54,34.39,0.832254395,4073.85,-58.3,-1.410887794
31/05/2022,4132.15,-26.09,-0.627428912,4151.09,-7.15,-0.171947747,4168.34,10.1,0.242891223,4104.88,-53.36,-1.283235215
27/05/2022,4158.24,100.4,2.474222739,4077.43,19.59,0.482769158,4158.49,100.65,2.480383652,4077.43,19.59,0.482769158
26/05/2022,4057.84,79.11,1.988322907,3984.6,5.87,0.147534515,4075.14,96.41,2.42313502,3984.6,5.87,0.147534515
25/05/2022,3978.73,37.25,0.945076469,3929.59,-11.89,-0.301663335,3999.33,57.85,1.467722784,3925.03,-16.45,-0.417355917
24/05/2022,3941.48,-32.27,-0.81207927,3942.94,-30.81,-0.775338157,3955.68,-18.07,-0.454734193,3875.13,-98.62,-2.481786725
23/05/2022,3973.75,,,3919.42,,,3981.88,,,3909.04,,
20/05/2022,3901.36,,,3927.76,,,3943.42,,,3810.32,,
19/05/2022,3900.79,,,3899,,,3945.96,,,3876.58,,
18/05/2022,3923.68,,,4051.98,,,4051.98,,,3911.91,,
17/05/2022,4088.85,,,4052,,,4090.72,,,4033.93,,
16/05/2022,4008.01,,,4013.02,,,4046.46,,,3983.99,,
13/05/2022,4023.89,,,3963.9,,,4038.88,,,3963.9,,
12/05/2022,3930.08,,,3903.95,,,3964.8,,,3858.87,,
11/05/2022,3935.18,,,3990.08,,,4049.09,,,3928.82,,
10/05/2022,4001.05,,,4035.18,,,4068.82,,,3958.17,,
09/05/2022,3991.24,,,4081.27,,,4081.27,,,3975.48,,
06/05/2022,4123.34,,,4128.17,,,4157.69,,,4067.91,,
05/05/2022,4146.87,,,4270.43,,,4270.43,,,4106.01,,
04/05/2022,4300.17,,,4181.18,,,4307.66,,,4148.91,,
03/05/2022,4175.48,,,4159.78,,,4200.1,,,4147.08,,
02/05/2022,4155.38,,,4130.61,,,4169.81,,,4062.51,,
29/04/2022,4131.93,,,4253.75,,,4269.68,,,4124.28,,
28/04/2022,4287.5,,,4222.58,,,4308.45,,,4188.63,,
27/04/2022,4183.96,,,4186.52,,,4240.71,,,4162.9,,
26/04/2022,4175.2,,,4278.14,,,4278.14,,,4175.04,,
25/04/2022,4296.12,,,4255.34,,,4299.02,,,4200.82,,
22/04/2022,4271.78,,,4385.83,,,4385.83,,,4267.62,,
21/04/2022,4393.66,,,4489.17,,,4512.94,,,4384.47,,
20/04/2022,4459.45,,,4472.26,,,4488.29,,,4448.76,,
19/04/2022,4462.21,,,4390.63,,,4471.03,,,4390.63,,
18/04/2022,4391.69,,,4385.63,,,4410.31,,,4370.3,,
14/04/2022,4392.59,,,4449.12,,,4460.46,,,4390.77,,
13/04/2022,4446.59,,,4394.3,,,4453.92,,,4392.7,,
12/04/2022,4397.45,,,4437.59,,,4471,,,4381.34,,
11/04/2022,4412.53,,,4462.64,,,4464.35,,,4408.38,,
08/04/2022,4488.28,,,4494.15,,,4520.41,,,4474.6,,
07/04/2022,4500.21,,,4474.65,,,4521.16,,,4450.3,,
06/04/2022,4481.15,,,4494.17,,,4503.94,,,4450.04,,
05/04/2022,4525.12,,,4572.45,,,4593.45,,,4514.17,,
04/04/2022,4582.64,,,4547.97,,,4583.5,,,4539.21,,
01/04/2022,4545.86,,,4540.32,,,4548.7,,,4507.57,,
31/03/2022,4530.41,,,4599.02,,,4603.07,,,4530.41,,
30/03/2022,4602.45,,,4624.2,,,4627.77,,,4581.32,,
29/03/2022,4631.6,,,4602.86,,,4637.3,,,4589.66,,
28/03/2022,4575.52,,,4541.09,,,4575.65,,,4517.69,,
25/03/2022,4543.06,,,4522.91,,,4546.03,,,4501.07,,
24/03/2022,4520.16,,,4469.98,,,4520.58,,,4465.17,,
23/03/2022,4456.24,,,4493.1,,,4501.07,,,4455.81,,
22/03/2022,4511.61,,,4469.1,,,4522,,,4469.1,,
21/03/2022,4461.18,,,4462.4,,,4481.75,,,4424.3,,
18/03/2022,4463.12,,,4407.34,,,4465.4,,,4390.57,,
17/03/2022,4411.67,,,4345.11,,,4412.67,,,4335.65,,
16/03/2022,4357.86,,,4288.14,,,4358.9,,,4251.99,,
15/03/2022,4262.45,,,4188.82,,,4271.05,,,4187.9,,
14/03/2022,4173.11,,,4202.75,,,4247.57,,,4161.72,,
11/03/2022,4204.31,,,4279.5,,,4291.01,,,4200.49,,
10/03/2022,4259.52,,,4252.55,,,4268.28,,,4209.8,,
09/03/2022,4277.88,,,4223.1,,,4299.4,,,4223.1,,
08/03/2022,4170.7,,,4202.66,,,4276.94,,,4157.87,,
07/03/2022,4201.09,,,4327.01,,,4327.01,,,4199.85,,
